player_first_name,player_last_name,player_id,game_pk,game_status,game_num,series_status,date,game_time,temp,wind_speed,venue_name,venue_id,team_name,team_id,opp_name,opp_id,home,batter_hand,batting_pos,batter_age,batter_year,batter_k_zone_top,batter_k_zone_bottom,s_pitcher_first_name,s_pitcher_last_name,s_pitcher_id,s_pitcher_hand,ump_id,ump_name,pa,ab,h,r,rbi,hr,tb,k,bb,pa_last_7,ab_last_7,h_last_7,r_last_7,rbi_last_7,hr_last_7,tb_last_7,bb_last_7,k_last_7,ba_last_7,obp_last_7,slg_last_7,pa_last_15,ab_last_15,h_last_15,r_last_15,rbi_last_15,hr_last_15,tb_last_15,bb_last_15,k_last_15,ba_last_15,obp_last_15,slg_last_15,pa_last_30,ab_last_30,h_last_30,r_last_30,rbi_last_30,hr_last_30,tb_last_30,bb_last_30,k_last_30,ba_last_30,obp_last_30,slg_last_30,games_played,pa_per_game,ab_per_game,h_per_game,r_per_game,rbi_per_game,hr_per_game,tb_per_game,bb_per_game,k_per_game,ba_szn,obp_szn,slg_szn,series_games_played,series_pa,series_ab,series_h,series_r,series_rbi,series_hr,series_tb,series_bb,series_k,series_ba,series_obp,series_slg,bv_opp_sp_pa,bv_opp_sp_ab,bv_opp_sp_h,bv_opp_sp_r,bv_opp_sp_rbi,bv_opp_sp_hr,bv_opp_sp_tb,bv_opp_sp_bb,bv_opp_sp_k,bv_opp_sp_ba,bv_opp_sp_obp,bv_opp_sp_slg,bv_opp_games_played,bv_opp_pa,bv_opp_ab,bv_opp_h,bv_opp_r,bv_opp_rbi,bv_opp_hr,bv_opp_tb,bv_opp_bb,bv_opp_k,bv_opp_ba,bv_opp_obp,bv_opp_slg,sp_games_started,sp_ip_per_game,sp_p_per_game,sp_s_per_game,sp_s%,sp_bf_per_game,sp_ab_per_game,sp_h_per_game,sp_r_per_game,sp_er_per_game,sp_hr_per_game,sp_tb_per_game,sp_bb_per_game,sp_k_per_game,sp_k%,sp_to_per_game,sp_era,sp_whip_per_game,sp_whip_szn,sp_baa,sp_vs_team_ip,sp_vs_team_p,sp_vs_team_s,sp_vs_team_s%,sp_vs_team_bf,sp_vs_team_ab,sp_vs_team_h,sp_vs_team_r,sp_vs_team_er,sp_vs_team_hr,sp_vs_team_tb,sp_vs_team_bb,sp_vs_team_k,sp_vs_team_k%,sp_vs_team_to,sp_vs_team_era,sp_vs_team_whip,sp_vs_team_baa,opp_num_pitchers_per_game,opp_p_per_game,opp_s_per_game,opp_s%,opp_bf_per_game,opp_ab_per_game,opp_h_per_game,opp_r_per_game,opp_er_per_game,opp_hr_per_game,opp_tb_per_game,opp_bb_per_game,opp_k_per_game,opp_k%,opp_to_per_game,opp_era,opp_whip,opp_baa,team_vs_opp_games_played,team_vs_opp_num_batters,team_vs_opp_pa,team_vs_opp_ab,team_vs_opp_h,team_vs_opp_r,team_vs_opp_rbi,team_vs_opp_hr,team_vs_opp_tb,team_vs_opp_bb,team_vs_opp_k,team_vs_opp_ba,team_vs_opp_obp,team_vs_opp_slg,ump_k%,ump_bb%,ump_r_per_game,ump_ba,ump_obp,ump_slg,ump_k_boost,ump_bb_boost,ump_r_boost,ump_ba_boost,ump_obp_boost,ump_slg_boost,ven_hr_x,ven_3B_x,ven_2B_x,ven_1B_x,ven_ba_x,ven_obp_x,ven_slg_x,ven_woba_x,ven_r_x
Shohei,Ohtani,660271,746133,True,83,False,2024-07-02,2210,75,8,Dodger Stadium,22,Los Angeles Dodgers,119,Arizona Diamondbacks,109,True,L,1.0,30,6,3.5,1.59,joe,mantiply,573009,L,605670,Dan Merzel,5.0,5.0,3.0,2.0,2.0,1.0,7.0,2.0,0.0,4.857142857142857,3.571428571428572,0.8571428571428571,1.0,1.0,0.5714285714285714,2.571428571428572,1.1428571428571428,1.4285714285714286,0.24,0.4117647058823529,0.72,4.733333333333333,3.6666666666666665,1.3333333333333333,1.0666666666666669,1.2,0.6,3.333333333333333,1.0,0.8,0.3636363636363636,0.4929577464788732,0.9090909090909092,4.666666666666667,3.8666666666666663,1.0666666666666669,0.9333333333333332,0.9,0.4333333333333333,2.5,0.7,1.0333333333333334,0.2758620689655172,0.3857142857142857,0.646551724137931,82,4.573170731707317,3.9390243902439024,1.2439024390243902,0.8170731707317073,0.7560975609756098,0.3170731707317073,2.5,0.5487804878048781,0.926829268292683,0.316,0.399,0.635,,,,,,,,,,,,,,4.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.0,5,4.4,4.0,1.2,0.8,0.4,0.0,1.4,0.4,0.8,0.3,0.3636363636363636,0.35,37,0.8288288288288288,12.0,8.162162162162161,0.6801801801801802,3.3513513513513518,3.108108108108108,0.7027027027027027,0.3783783783783784,0.3783783783783784,0.0,1.054054054054054,0.2432432432432432,0.7027027027027027,0.2096774193548387,2.4864864864864864,4.11,3.684275184275184,1.1413043478260871,0.2260869565217391,,,,,,,,,,,,,,,,,,,4.178571428571429,143.17857142857142,92.58333333333331,0.6466284193897065,37.96428571428572,34.25,9.023809523809524,4.845238095238095,4.571428571428571,1.1547619047619049,14.988095238095235,2.9761904761904763,7.285714285714286,0.1919096895578551,26.535714285714285,4.65,1.3566621803499328,0.2634688912061175,6,10.0,38.333333333333336,33.0,7.5,4.666666666666667,4.166666666666667,1.0,13.0,4.666666666666667,6.5,0.2272727272727272,0.3260869565217391,0.3939393939393939,0.235,0.077,8.46,0.244,0.311,0.399,1.04,0.94,0.99,1.01,1.0,1.01,1.21,0.5,0.92,0.99,0.98,0.95,1.01,0.98,0.92
Freddie,Freeman,518692,746133,True,86,False,2024-07-02,2210,75,8,Dodger Stadium,22,Los Angeles Dodgers,119,Arizona Diamondbacks,109,True,L,3.0,34,14,3.72,1.82,joe,mantiply,573009,L,605670,Dan Merzel,5.0,5.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,4.0,3.571428571428572,1.0,0.4285714285714285,1.0,0.1428571428571428,2.0,0.2857142857142857,0.4285714285714285,0.28,0.3214285714285714,0.56,4.333333333333333,3.733333333333333,1.0666666666666669,0.6,0.7333333333333333,0.2,2.0,0.5333333333333333,0.3333333333333333,0.2857142857142857,0.3692307692307692,0.5357142857142857,4.366666666666666,3.6666666666666665,1.1666666666666667,0.7,0.7333333333333333,0.2333333333333333,2.2333333333333334,0.6,0.5333333333333333,0.3181818181818182,0.4122137404580153,0.6090909090909091,85,4.376470588235295,3.6588235294117646,1.0823529411764703,0.611764705882353,0.611764705882353,0.1411764705882353,1.8352941176470587,0.5764705882352941,0.6588235294117647,0.296,0.398,0.502,,,,,,,,,,,,,,4.0,4.0,2.0,1.0,4.0,1.0,5.0,0.0,0.0,0.5,0.5,1.25,6,4.5,4.0,0.6666666666666666,0.5,0.6666666666666666,0.1666666666666666,1.3333333333333333,0.5,0.8333333333333334,0.1666666666666666,0.2592592592592592,0.3333333333333333,37,0.8288288288288288,12.0,8.162162162162161,0.6801801801801802,3.3513513513513518,3.108108108108108,0.7027027027027027,0.3783783783783784,0.3783783783783784,0.0,1.054054054054054,0.2432432432432432,0.7027027027027027,0.2096774193548387,2.4864864864864864,4.11,3.684275184275184,1.1413043478260871,0.2260869565217391,,,,,,,,,,,,,,,,,,,4.178571428571429,143.17857142857142,92.58333333333331,0.6466284193897065,37.96428571428572,34.25,9.023809523809524,4.845238095238095,4.571428571428571,1.1547619047619049,14.988095238095235,2.9761904761904763,7.285714285714286,0.1919096895578551,26.535714285714285,4.65,1.3566621803499328,0.2634688912061175,6,10.0,38.333333333333336,33.0,7.5,4.666666666666667,4.166666666666667,1.0,13.0,4.666666666666667,6.5,0.2272727272727272,0.3260869565217391,0.3939393939393939,0.235,0.077,8.46,0.244,0.311,0.399,1.04,0.94,0.99,1.01,1.0,1.01,1.21,0.5,0.92,0.99,0.98,0.95,1.01,0.98,0.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shohei,Ohtani,660271,746128,True,84,True,2024-07-03,2210,74,9,Dodger Stadium,22,Los Angeles Dodgers,119,Arizona Diamondbacks,109,True,L,1.0,30,6,3.5,1.59,cristian,mena,691441,R,490319,Jordan Baker,4.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,4.857142857142857,3.7142857142857135,1.1428571428571428,1.1428571428571428,1.0,0.5714285714285714,3.0,1.0,1.7142857142857142,0.3076923076923077,0.4411764705882353,0.8076923076923077,4.8,3.733333333333333,1.4,1.2,1.3333333333333333,0.6666666666666666,3.6666666666666665,1.0,0.9333333333333332,0.375,0.5,0.9821428571428572,4.7,3.9,1.1333333333333333,0.9666666666666668,0.9666666666666668,0.4666666666666667,2.7,0.7,1.0666666666666669,0.2905982905982906,0.3971631205673759,0.6923076923076923,83,4.578313253012048,3.9518072289156634,1.2650602409638554,0.8313253012048193,0.7710843373493976,0.3253012048192771,2.5542168674698797,0.5421686746987951,0.9397590361445785,0.32,0.402,0.646,1,5.0,5.0,3.0,2.0,2.0,1.0,7.0,0.0,2.0,0.6,0.6,1.4,,,,,,,,,,,,,6,4.5,4.166666666666667,1.5,1.0,0.6666666666666666,0.1666666666666666,2.333333333333333,0.3333333333333333,1.0,0.36,0.4074074074074074,0.5599999999999999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.188235294117647,143.16470588235293,92.58823529411764,0.6467252855616731,37.98823529411764,34.28235294117647,9.058823529411764,4.858823529411764,4.588235294117647,1.152941176470588,15.03529411764706,2.9647058823529413,7.2823529411764705,0.1917002167853824,26.512941176470587,4.67,1.3604898828541,0.2642415923129718,7,9.857142857142858,38.57142857142857,33.57142857142857,8.142857142857142,4.857142857142857,4.428571428571429,1.0,13.857142857142858,4.285714285714286,6.571428571428571,0.2425531914893617,0.3296296296296296,0.4127659574468085,0.214,0.087,8.9,0.252,0.323,0.411,0.96,1.02,1.0,1.02,1.02,1.01,1.21,0.5,0.92,0.99,0.98,0.95,1.01,0.98,0.92
Freddie,Freeman,518692,746128,True,87,True,2024-07-03,2210,74,9,Dodger Stadium,22,Los Angeles Dodgers,119,Arizona Diamondbacks,109,True,L,3.0,34,14,3.72,1.82,cristian,mena,691441,R,490319,Jordan Baker,4.0,2.0,2.0,1.0,3.0,1.0,5.0,0.0,2.0,4.142857142857143,3.857142857142857,1.1428571428571428,0.4285714285714285,1.0,0.1428571428571428,2.142857142857143,0.2857142857142857,0.2857142857142857,0.2962962962962963,0.3448275862068966,0.5555555555555556,4.4,3.8,1.1333333333333333,0.6666666666666666,0.7333333333333333,0.2,2.1333333333333333,0.5333333333333333,0.3333333333333333,0.2982456140350877,0.3787878787878788,0.5614035087719298,4.366666666666666,3.6666666666666665,1.1333333333333333,0.7,0.6666666666666666,0.2,2.1333333333333333,0.6,0.5333333333333333,0.3090909090909091,0.4045801526717557,0.5818181818181818,86,4.383720930232558,3.674418604651162,1.0930232558139534,0.6162790697674418,0.6162790697674418,0.1395348837209302,1.848837209302325,0.5697674418604651,0.6511627906976745,0.297,0.398,0.503,1,5.0,5.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,0.4,0.4,0.6,,,,,,,,,,,,,7,4.571428571428571,4.142857142857143,0.8571428571428571,0.5714285714285714,0.7142857142857143,0.1428571428571428,1.5714285714285714,0.4285714285714285,0.7142857142857143,0.2068965517241379,0.2812499999999999,0.3793103448275862,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.188235294117647,143.16470588235293,92.58823529411764,0.6467252855616731,37.98823529411764,34.28235294117647,9.058823529411764,4.858823529411764,4.588235294117647,1.152941176470588,15.03529411764706,2.9647058823529413,7.2823529411764705,0.1917002167853824,26.512941176470587,4.67,1.3604898828541,0.2642415923129718,7,9.857142857142858,38.57142857142857,33.57142857142857,8.142857142857142,4.857142857142857,4.428571428571429,1.0,13.857142857142858,4.285714285714286,6.571428571428571,0.2425531914893617,0.3296296296296296,0.4127659574468085,0.214,0.087,8.9,0.252,0.323,0.411,0.96,1.02,1.0,1.02,1.02,1.01,1.21,0.5,0.92,0.99,0.98,0.95,1.01,0.98,0.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shohei,Ohtani,660271,746126,True,85,True,2024-07-04,2110,76,8,Dodger Stadium,22,Los Angeles Dodgers,119,Arizona Diamondbacks,109,True,L,1.0,30,6,3.5,1.59,zac,gallen,668678,R,521889,Stu Scheurwater,4.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.714285714285714,3.857142857142857,1.2857142857142858,1.2857142857142858,0.8571428571428571,0.5714285714285714,3.142857142857143,0.8571428571428571,1.5714285714285714,0.3333333333333333,0.4545454545454545,0.8148148148148148,4.8,3.8,1.4666666666666666,1.2666666666666666,1.3333333333333333,0.6666666666666666,3.733333333333333,0.9333333333333332,1.0,0.3859649122807017,0.5,0.9824561403508772,4.666666666666667,3.8666666666666663,1.1666666666666667,1.0,0.9666666666666668,0.4666666666666667,2.7333333333333334,0.7,1.0333333333333334,0.3017241379310345,0.4071428571428571,0.7068965517241379,84,4.571428571428571,3.952380952380953,1.261904761904762,0.8333333333333334,0.7619047619047619,0.3214285714285714,2.5357142857142856,0.5357142857142857,0.9404761904761904,0.319,0.401,0.642,2,4.5,4.5,2.0,1.5,1.0,0.5,4.0,0.0,1.5,0.4444444444444444,0.4444444444444444,0.8888888888888888,,,,,,,,,,,,,7,4.428571428571429,4.142857142857143,1.4285714285714286,1.0,0.5714285714285714,0.1428571428571428,2.142857142857143,0.2857142857142857,1.0,0.3448275862068965,0.3870967741935484,0.5172413793103448,12,5.305555555555555,82.08333333333333,51.0,0.6213197969543147,21.0,19.5,4.333333333333333,1.6666666666666667,1.6666666666666667,0.5,7.166666666666667,1.3333333333333333,5.583333333333333,0.2658730158730158,15.916666666666666,2.83,1.0678955453149002,1.068062827225131,0.2222222222222222,,,,,,,,,,,,,,,,,,,4.197674418604652,143.43023255813952,92.66279069767442,0.6460478313741387,37.96511627906977,34.23255813953488,9.023255813953488,4.848837209302325,4.5813953488372094,1.162790697674419,15.011627906976743,3.0,7.255813953488372,0.1911179173047473,26.51860465116279,4.66,1.3601683767429622,0.2635869565217391,8,10.125,38.25,33.125,7.875,4.75,4.375,1.125,13.75,4.5,6.375,0.2377358490566037,0.3300653594771242,0.4150943396226415,0.219,0.087,8.81,0.247,0.318,0.414,1.03,1.06,0.99,0.97,0.99,0.99,1.21,0.5,0.92,0.99,0.98,0.95,1.01,0.98,0.92
Freddie,Freeman,518692,746126,True,88,True,2024-07-04,2110,76,8,Dodger Stadium,22,Los Angeles Dodgers,119,Arizona Diamondbacks,109,True,L,3.0,34,14,3.72,1.82,zac,gallen,668678,R,521889,Stu Scheurwater,4.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.142857142857143,3.571428571428572,1.1428571428571428,0.5714285714285714,1.4285714285714286,0.2857142857142857,2.571428571428572,0.5714285714285714,0.2857142857142857,0.32,0.4137931034482758,0.72,4.4,3.6666666666666665,1.2,0.6666666666666666,0.9333333333333332,0.2666666666666666,2.333333333333333,0.6666666666666666,0.3333333333333333,0.3272727272727272,0.4242424242424242,0.6363636363636364,4.366666666666666,3.633333333333333,1.1333333333333333,0.7333333333333333,0.7666666666666667,0.2333333333333333,2.2,0.6333333333333333,0.5333333333333333,0.3119266055045872,0.4122137404580153,0.6055045871559633,87,4.379310344827586,3.655172413793104,1.103448275862069,0.6206896551724138,0.6436781609195402,0.1494252873563218,1.885057471264368,0.5862068965517241,0.6436781609195402,0.302,0.404,0.516,2,4.5,3.5,2.0,1.0,2.0,0.5,4.0,1.0,0.0,0.5714285714285714,0.6666666666666666,1.1428571428571428,,,,,,,,,,,,,8,4.5,3.875,1.0,0.625,1.0,0.25,2.0,0.625,0.625,0.2580645161290322,0.3611111111111111,0.5161290322580645,12,5.305555555555555,82.08333333333333,51.0,0.6213197969543147,21.0,19.5,4.333333333333333,1.6666666666666667,1.6666666666666667,0.5,7.166666666666667,1.3333333333333333,5.583333333333333,0.2658730158730158,15.916666666666666,2.83,1.0678955453149002,1.068062827225131,0.2222222222222222,,,,,,,,,,,,,,,,,,,4.197674418604652,143.43023255813952,92.66279069767442,0.6460478313741387,37.96511627906977,34.23255813953488,9.023255813953488,4.848837209302325,4.5813953488372094,1.162790697674419,15.011627906976743,3.0,7.255813953488372,0.1911179173047473,26.51860465116279,4.66,1.3601683767429622,0.2635869565217391,8,10.125,38.25,33.125,7.875,4.75,4.375,1.125,13.75,4.5,6.375,0.2377358490566037,0.3300653594771242,0.4150943396226415,0.219,0.087,8.81,0.247,0.318,0.414,1.03,1.06,0.99,0.97,0.99,0.99,1.21,0.5,0.92,0.99,0.98,0.95,1.01,0.98,0.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shohei,Ohtani,660271,746127,True,86,False,2024-07-05,2210,82,5,Dodger Stadium,22,Los Angeles Dodgers,119,Milwaukee Brewers,158,True,L,1.0,30,6,3.5,1.59,aaron,civale,650644,R,665281,Brian Walsh,5.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.571428571428571,3.7142857142857135,1.0,1.0,0.5714285714285714,0.4285714285714285,2.4285714285714284,0.8571428571428571,1.7142857142857142,0.2692307692307692,0.40625,0.6538461538461539,4.8,3.8,1.3333333333333333,1.1333333333333333,1.2,0.5333333333333333,3.2,0.9333333333333332,1.2,0.3508771929824561,0.4722222222222222,0.8421052631578947,4.633333333333334,3.8,1.1,0.9666666666666668,0.8666666666666667,0.4333333333333333,2.566666666666667,0.7333333333333333,1.1,0.2894736842105263,0.4028776978417266,0.6754385964912281,85,4.564705882352941,3.941176470588236,1.2470588235294118,0.8235294117647058,0.7529411764705882,0.3176470588235294,2.5058823529411764,0.5411764705882353,0.9647058823529412,0.316,0.399,0.636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,5.11764705882353,85.88235294117646,54.64705882352941,0.6363013698630137,22.235294117647054,20.294117647058822,5.470588235294118,3.0,2.8823529411764706,0.9411764705882352,9.235294117647058,1.588235294117647,4.941176470588236,0.2222222222222222,15.352941176470589,5.07,1.5099537657464486,1.379310344827586,0.2695652173913043,,,,,,,,,,,,,,,,,,,4.227272727272728,141.54545454545453,91.1931818181818,0.6442678227360308,37.26136363636363,33.23863636363637,7.954545454545454,3.9204545454545454,3.647727272727273,1.1363636363636365,12.75,3.0681818181818183,7.909090909090909,0.212259835315645,26.536363636363635,3.71,1.2461459403905448,0.2393162393162393,,,,,,,,,,,,,,,0.231,0.082,9.14,0.255,0.323,0.43,1.01,0.95,0.99,1.03,1.01,1.04,1.21,0.5,0.92,0.99,0.98,0.95,1.01,0.98,0.92
Freddie,Freeman,518692,746127,True,89,False,2024-07-05,2210,82,5,Dodger Stadium,22,Los Angeles Dodgers,119,Milwaukee Brewers,158,True,L,3.0,34,14,3.72,1.82,aaron,civale,650644,R,665281,Brian Walsh,5.0,4.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,4.142857142857143,3.571428571428572,1.0,0.4285714285714285,1.1428571428571428,0.1428571428571428,2.0,0.5714285714285714,0.5714285714285714,0.28,0.3793103448275862,0.56,4.4,3.6666666666666665,1.0666666666666669,0.6,0.8666666666666667,0.2,2.0,0.6666666666666666,0.4666666666666667,0.2909090909090909,0.3939393939393939,0.5454545454545454,4.333333333333333,3.633333333333333,1.1333333333333333,0.7333333333333333,0.7666666666666667,0.2333333333333333,2.2,0.6,0.5666666666666667,0.3119266055045872,0.4076923076923077,0.6055045871559633,88,4.375,3.659090909090909,1.0909090909090908,0.6136363636363636,0.6363636363636364,0.1477272727272727,1.8636363636363635,0.5795454545454546,0.6704545454545454,0.298,0.4,0.509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,5.11764705882353,85.88235294117646,54.64705882352941,0.6363013698630137,22.235294117647054,20.294117647058822,5.470588235294118,3.0,2.8823529411764706,0.9411764705882352,9.235294117647058,1.588235294117647,4.941176470588236,0.2222222222222222,15.352941176470589,5.07,1.5099537657464486,1.379310344827586,0.2695652173913043,,,,,,,,,,,,,,,,,,,4.227272727272728,141.54545454545453,91.1931818181818,0.6442678227360308,37.26136363636363,33.23863636363637,7.954545454545454,3.9204545454545454,3.647727272727273,1.1363636363636365,12.75,3.0681818181818183,7.909090909090909,0.212259835315645,26.536363636363635,3.71,1.2461459403905448,0.2393162393162393,,,,,,,,,,,,,,,0.231,0.082,9.14,0.255,0.323,0.43,1.01,0.95,0.99,1.03,1.01,1.04,1.21,0.5,0.92,0.99,0.98,0.95,1.01,0.98,0.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shohei,Ohtani,660271,746129,True,87,True,2024-07-06,1915,85,7,Dodger Stadium,22,Los Angeles Dodgers,119,Milwaukee Brewers,158,True,L,1.0,30,6,3.5,1.59,freddy,peralta,642547,R,554242,Edwin Moscoso,5.0,2.0,2.0,2.0,1.0,1.0,7.0,0.0,2.0,4.714285714285714,4.142857142857143,0.8571428571428571,0.7142857142857143,0.4285714285714285,0.2857142857142857,1.8571428571428568,0.5714285714285714,2.142857142857143,0.2068965517241379,0.303030303030303,0.4482758620689655,4.733333333333333,3.8,1.1333333333333333,1.0,1.1333333333333333,0.5333333333333333,2.8666666666666667,0.8666666666666667,1.4,0.2982456140350877,0.4225352112676056,0.7543859649122807,4.666666666666667,3.8666666666666663,1.1,0.9666666666666668,0.8666666666666667,0.4333333333333333,2.566666666666667,0.7,1.1666666666666667,0.2844827586206896,0.3928571428571428,0.6637931034482759,86,4.569767441860465,3.953488372093023,1.2325581395348837,0.813953488372093,0.7441860465116279,0.313953488372093,2.476744186046512,0.5348837209302325,0.9883720930232558,0.312,0.394,0.626,1,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,1,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,17,5.529411764705882,95.58823529411764,58.76470588235294,0.6147692307692307,22.823529411764707,20.235294117647054,4.294117647058823,2.411764705882353,2.3529411764705883,0.7058823529411765,7.0588235294117645,1.9411764705882355,7.0588235294117645,0.3092783505154639,16.58823529411765,3.83,1.2438770925097526,1.127659574468085,0.2122093023255813,,,,,,,,,,,,,,,,,,,4.235955056179775,141.75280898876406,91.26966292134831,0.6438649334178821,37.30337078651685,33.247191011235955,7.977528089887641,3.966292134831461,3.696629213483146,1.1685393258426966,12.865168539325843,3.101123595505618,7.932584269662922,0.2126506024096385,26.507865168539325,3.76,1.2538148524923702,0.2399459276782697,1,10.0,41.0,34.0,10.0,8.0,8.0,4.0,23.0,6.0,10.0,0.2941176470588235,0.4146341463414634,0.6764705882352942,0.223,0.097,9.6,0.244,0.325,0.399,0.95,1.06,1.04,1.0,1.01,0.96,1.21,0.5,0.92,0.99,0.98,0.95,1.01,0.98,0.92
Freddie,Freeman,518692,746129,True,90,True,2024-07-06,1915,85,7,Dodger Stadium,22,Los Angeles Dodgers,119,Milwaukee Brewers,158,True,L,3.0,34,14,3.72,1.82,freddy,peralta,642547,R,554242,Edwin Moscoso,5.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,4.285714285714286,3.571428571428572,1.1428571428571428,0.4285714285714285,1.1428571428571428,0.1428571428571428,2.0,0.5714285714285714,0.7142857142857143,0.32,0.4333333333333333,0.56,4.333333333333333,3.8666666666666663,1.1333333333333333,0.4666666666666667,1.0,0.2,2.066666666666667,0.3333333333333333,0.6,0.293103448275862,0.3538461538461538,0.5344827586206896,4.366666666666666,3.633333333333333,1.2,0.7333333333333333,0.8333333333333334,0.2333333333333333,2.2666666666666666,0.6,0.6,0.3302752293577982,0.4274809160305343,0.6238532110091743,89,4.382022471910112,3.662921348314607,1.101123595505618,0.6067415730337079,0.651685393258427,0.146067415730337,1.8651685393258424,0.5730337078651685,0.6853932584269663,0.301,0.403,0.509,1,5.0,4.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.5,0.6,0.5,,,,,,,,,,,,,1,5.0,4.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.5,0.6,0.5,17,5.529411764705882,95.58823529411764,58.76470588235294,0.6147692307692307,22.823529411764707,20.235294117647054,4.294117647058823,2.411764705882353,2.3529411764705883,0.7058823529411765,7.0588235294117645,1.9411764705882355,7.0588235294117645,0.3092783505154639,16.58823529411765,3.83,1.2438770925097526,1.127659574468085,0.2122093023255813,,,,,,,,,,,,,,,,,,,4.235955056179775,141.75280898876406,91.26966292134831,0.6438649334178821,37.30337078651685,33.247191011235955,7.977528089887641,3.966292134831461,3.696629213483146,1.1685393258426966,12.865168539325843,3.101123595505618,7.932584269662922,0.2126506024096385,26.507865168539325,3.76,1.2538148524923702,0.2399459276782697,1,10.0,41.0,34.0,10.0,8.0,8.0,4.0,23.0,6.0,10.0,0.2941176470588235,0.4146341463414634,0.6764705882352942,0.223,0.097,9.6,0.244,0.325,0.399,0.95,1.06,1.04,1.0,1.01,0.96,1.21,0.5,0.92,0.99,0.98,0.95,1.01,0.98,0.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
